Name,Age,Department,Salary,Performance_Score,Years_At_Company
Mona,37.0,Marketing,40879,82.0,9
Noor,30.0,Marketing,81996,77.0,14
Sara,31.0,Finance,43078,88.0,4
Zara,31.0,Marketing,84775,87.0,11
Khalid,27.0,Finance,34590,68.0,6
Fahad,33.0,HR,84100,98.0,4
Hassan,30.0,Sales,40910,69.0,4
Khalid,20.0,Sales,61976,,3
Noor,29.0,Marketing,51574,72.0,13
Khalid,29.0,IT,70652,97.0,8
Omar,33.0,Sales,118252,86.0,5
Fahad,44.0,Finance,63430,100.0,9
Khalid,32.0,IT,103735,79.0,5
Zara,41.0,IT,85627,99.0,10
Zara,27.0,Sales,82239,69.0,5
Fahad,27.0,Sales,83913,75.0,5
Lina,,Sales,39477,74.0,0
Zara,32.0,Finance,82772,72.0,10
Khalid,27.0,IT,95696,97.0,5
Ali,22.0,Marketing,73358,79.0,3
Zara,30.0,Finance,74205,83.0,1
Noor,24.0,HR,101996,100.0,5
Lina,36.0,Sales,92376,66.0,0
Khalid,33.0,IT,111937,82.0,11
Sara,26.0,Finance,52894,83.0,0
Mona,32.0,HR,89919,88.0,4
Sara,27.0,Finance,32918,64.0,5
Omar,30.0,Finance,55629,94.0,1
Mona,30.0,Marketing,46699,60.0,9
Omar,28.0,Marketing,83984,95.0,7
Mona,34.0,Finance,81363,77.0,3
Mona,24.0,HR,37069,65.0,11
Ali,33.0,IT,84285,82.0,3
Hassan,32.0,IT,100063,69.0,9
Noor,23.0,Sales,49099,66.0,13
Sara,26.0,Sales,87977,67.0,4
Zara,25.0,IT,45622,72.0,9
Khalid,28.0,Finance,56281,89.0,3
Lina,30.0,Finance,69433,77.0,10
Noor,25.0,Marketing,69875,73.0,13
Omar,35.0,Marketing,111067,70.0,4
Ali,35.0,Sales,35132,97.0,9
Omar,36.0,IT,88016,72.0,2
Hassan,16.0,Finance,73239,92.0,7
Lina,40.0,IT,90891,72.0,5
Ali,31.0,HR,69550,84.0,7
Omar,30.0,IT,57196,83.0,14
Hassan,29.0,HR,111529,88.0,14
Khalid,23.0,Marketing,83849,95.0,4
Khalid,32.0,Marketing,77358,65.0,6
Omar,38.0,Sales,69513,77.0,9
Noor,31.0,IT,69028,87.0,6
Lina,24.0,IT,110481,64.0,5
Fahad,,HR,113105,77.0,13
Noor,29.0,Marketing,118915,96.0,11
Khalid,26.0,HR,68877,66.0,9
Lina,34.0,Marketing,52825,68.0,13
Hassan,37.0,HR,96451,94.0,12
Ali,32.0,Marketing,53848,71.0,3
Mona,30.0,HR,43669,99.0,5
Omar,29.0,Marketing,39875,98.0,8
Sara,30.0,HR,110389,83.0,10
Lina,24.0,IT,97961,68.0,13
Zara,33.0,Sales,63193,71.0,14
Hassan,25.0,HR,46552,95.0,11
Fahad,36.0,Sales,63282,96.0,3
Mona,28.0,IT,66203,68.0,12
Zara,34.0,IT,114536,98.0,5
Fahad,23.0,Marketing,106105,81.0,5
Sara,34.0,Sales,98740,76.0,12
Khalid,37.0,Finance,103301,92.0,2
Noor,24.0,Marketing,106232,83.0,12
Omar,29.0,Sales,54928,74.0,3
Ali,32.0,HR,78910,88.0,2
Fahad,32.0,HR,44679,91.0,14
Mona,28.0,IT,64173,92.0,2
Lina,27.0,Finance,74899,88.0,9
Khalid,31.0,HR,77865,74.0,11
Lina,,Sales,68182,86.0,3
Mona,27.0,Sales,69109,93.0,12
Lina,26.0,HR,34174,63.0,3
Fahad,36.0,Sales,47061,77.0,5
Hassan,31.0,Sales,95749,80.0,12
Lina,19.0,IT,95524,67.0,14
Noor,36.0,Finance,92108,65.0,3
Sara,27.0,IT,108812,79.0,5
Ali,30.0,Finance,104621,61.0,1
Fahad,32.0,Sales,58481,81.0,3
Zara,23.0,Finance,81938,80.0,1
Mona,29.0,Sales,61276,65.0,14
Khalid,37.0,Sales,94850,,11
Fahad,35.0,IT,117780,65.0,7
Hassan,29.0,IT,60601,72.0,11
Khalid,34.0,Marketing,80324,60.0,8
Noor,34.0,HR,51264,81.0,6
Mona,34.0,Marketing,109426,83.0,5
Khalid,24.0,Marketing,76312,100.0,7
Lina,38.0,Finance,72852,89.0,3
Fahad,28.0,Sales,77907,81.0,9
Sara,31.0,Sales,51058,71.0,10
Mona,28.0,Sales,111657,85.0,1
Omar,31.0,HR,67352,63.0,13
Noor,26.0,Finance,35021,78.0,3
Ali,29.0,Finance,52614,75.0,4
Mona,31.0,Sales,89131,71.0,8
Hassan,36.0,Marketing,72950,92.0,4
Fahad,36.0,HR,73420,80.0,8
Lina,36.0,Marketing,32631,95.0,8
Ali,34.0,IT,36345,68.0,7
Ali,39.0,Finance,77674,98.0,4
Noor,,Finance,56844,67.0,13
Khalid,29.0,Marketing,101836,79.0,11
Hassan,29.0,HR,114096,69.0,1
Khalid,30.0,Finance,35362,91.0,4
Lina,23.0,Marketing,38097,87.0,10
Ali,31.0,HR,35599,69.0,0
Hassan,32.0,Marketing,77373,67.0,7
Hassan,29.0,HR,34258,92.0,1
Zara,21.0,Sales,83271,72.0,6
Fahad,30.0,HR,102176,94.0,14
Ali,24.0,IT,67056,88.0,10
Ali,32.0,Sales,47261,64.0,1
Hassan,31.0,Marketing,81696,62.0,11
Khalid,31.0,Sales,67827,96.0,10
Ali,25.0,Sales,45141,100.0,13
Hassan,36.0,Marketing,56752,65.0,13
Ali,31.0,Marketing,119084,75.0,4
Hassan,25.0,IT,111438,94.0,9
Zara,33.0,Marketing,82680,77.0,6
Fahad,30.0,Finance,48792,70.0,5
Hassan,,Finance,67628,82.0,13
Ali,27.0,IT,83100,70.0,12
Lina,24.0,HR,97870,88.0,4
Fahad,31.0,HR,30767,86.0,5
Zara,35.0,Finance,56992,68.0,1
Hassan,42.0,Marketing,59570,94.0,9
Lina,47.0,IT,94697,68.0,0
Hassan,22.0,HR,107273,77.0,0
Khalid,29.0,HR,108908,80.0,7
Ali,24.0,Sales,116126,95.0,2
Mona,29.0,Finance,91580,60.0,14
Noor,42.0,Marketing,30744,86.0,10
Sara,26.0,IT,50558,99.0,2
Khalid,30.0,HR,88861,97.0,8
Lina,27.0,Sales,62259,88.0,12
Khalid,25.0,Finance,51450,99.0,5
Omar,39.0,Finance,86949,78.0,3
Hassan,22.0,IT,66929,83.0,3
Hassan,30.0,HR,76589,60.0,6
Sara,30.0,IT,105122,95.0,5
Sara,30.0,IT,30286,82.0,1
Omar,,Sales,98783,72.0,8
Ali,38.0,Finance,73562,89.0,1
Noor,19.0,Marketing,100635,96.0,7
Mona,32.0,Finance,46387,70.0,3
Mona,32.0,Finance,52319,66.0,9
Zara,31.0,Sales,30411,94.0,0
Zara,26.0,Marketing,50729,70.0,0
Ali,36.0,HR,115647,,8
Zara,36.0,Marketing,45704,80.0,3
Zara,26.0,HR,40109,62.0,0
Omar,24.0,Marketing,96892,89.0,2
Omar,23.0,IT,61172,83.0,2
Zara,31.0,Marketing,103885,97.0,6
Khalid,30.0,Sales,47984,62.0,5
Fahad,28.0,HR,57460,96.0,7
Fahad,40.0,Finance,68474,92.0,6
Ali,28.0,Sales,74449,,0
Mona,31.0,HR,37196,90.0,2
Sara,29.0,HR,116993,71.0,8
Ali,40.0,Finance,81534,73.0,3
Zara,20.0,IT,43549,71.0,10
Omar,28.0,Sales,39821,86.0,11
Hassan,33.0,Finance,65564,72.0,10
Khalid,29.0,Finance,41073,83.0,12
Lina,23.0,IT,37282,97.0,12
Omar,31.0,Sales,91146,68.0,13
Fahad,22.0,Finance,49189,67.0,13
Omar,33.0,IT,104783,96.0,13
Khalid,28.0,Sales,40771,74.0,14
Sara,27.0,Marketing,91492,,11
Zara,35.0,HR,73725,,2
Hassan,25.0,IT,52234,75.0,4
Fahad,22.0,HR,119282,,7
Fahad,25.0,Marketing,64096,66.0,0
Noor,40.0,Finance,42236,87.0,1
Mona,25.0,Finance,81544,61.0,12
Sara,32.0,Sales,65921,93.0,6
Fahad,34.0,IT,54576,97.0,12
Mona,25.0,IT,30166,62.0,0
Fahad,25.0,Sales,44652,60.0,12
Zara,31.0,HR,49638,90.0,12
Mona,31.0,Finance,116980,82.0,12
Khalid,37.0,Finance,45233,79.0,13
Noor,26.0,IT,31885,75.0,13
Zara,28.0,IT,83520,91.0,10
Khalid,44.0,Sales,110244,76.0,13
Hassan,21.0,Marketing,65016,77.0,4
Sara,20.0,HR,98948,63.0,9
Sara,23.0,Marketing,94810,94.0,7
Lina,36.0,Marketing,41769,,14
Lina,28.0,IT,111483,95.0,5
Mona,28.0,IT,73147,82.0,2
Sara,25.0,IT,36449,74.0,6
Mona,35.0,Marketing,72179,72.0,2
Lina,23.0,HR,38136,73.0,11
Hassan,27.0,IT,101986,,4
Fahad,25.0,Finance,72999,96.0,6
Khalid,17.0,HR,119567,64.0,1
Omar,28.0,Finance,61052,81.0,9
Mona,30.0,HR,91281,87.0,3
Hassan,26.0,IT,41346,63.0,1
Khalid,29.0,Sales,87677,97.0,6
Sara,29.0,IT,44852,88.0,2
Fahad,29.0,Marketing,102603,96.0,8
Khalid,25.0,Marketing,61485,94.0,10
Noor,24.0,HR,105225,79.0,5
Lina,30.0,Marketing,113337,94.0,0
Khalid,23.0,IT,54272,94.0,9
Omar,29.0,Finance,33763,79.0,7
Hassan,38.0,IT,89087,61.0,12
Fahad,30.0,HR,84848,77.0,6
Zara,21.0,Marketing,60075,89.0,0
Khalid,31.0,Finance,58692,88.0,2
Ali,34.0,Sales,96414,98.0,2
Omar,26.0,Finance,58848,81.0,13
Omar,29.0,Finance,49268,88.0,2
Ali,26.0,IT,106323,69.0,14
Noor,28.0,Sales,71620,79.0,6
Zara,27.0,HR,106872,75.0,5
Lina,32.0,HR,109023,65.0,10
Hassan,38.0,Finance,70139,76.0,11
Fahad,30.0,Finance,83137,65.0,1
Hassan,22.0,Marketing,64037,81.0,4
Zara,43.0,Sales,108434,77.0,5
Hassan,33.0,Finance,47678,91.0,11
Ali,34.0,Marketing,73051,87.0,1
Omar,30.0,Sales,48141,69.0,14
Hassan,31.0,HR,105692,100.0,13
Mona,28.0,Marketing,54160,81.0,0
Khalid,35.0,Sales,42835,87.0,3
Zara,28.0,Marketing,39383,74.0,13
Noor,32.0,Finance,54564,88.0,14
Mona,35.0,IT,114761,66.0,11
Ali,36.0,HR,68484,93.0,3
Sara,35.0,Finance,81556,91.0,3
Ali,25.0,Finance,115482,61.0,0
Noor,,Sales,58280,85.0,2
Noor,,Marketing,72782,70.0,6
Mona,32.0,HR,80423,84.0,3
Khalid,32.0,Finance,56295,78.0,1
Zara,29.0,Sales,87596,79.0,7
Lina,28.0,HR,105287,92.0,10
Omar,28.0,Marketing,86953,76.0,0
Mona,36.0,Finance,104464,89.0,12
Noor,30.0,Finance,101678,,8
Sara,31.0,Finance,75955,91.0,4
Fahad,30.0,HR,81080,99.0,1
Noor,27.0,HR,111793,63.0,12
Khalid,19.0,HR,94930,91.0,13
Khalid,34.0,HR,52650,78.0,3
Noor,33.0,Sales,53212,62.0,2
Khalid,30.0,IT,97726,97.0,6
Mona,25.0,Sales,96538,87.0,5
Noor,39.0,Finance,72882,97.0,10
Noor,28.0,Sales,53038,65.0,11
Zara,31.0,Marketing,103630,99.0,10
Omar,26.0,HR,52451,76.0,8
Sara,23.0,Marketing,99288,64.0,3
Khalid,33.0,Marketing,85352,78.0,11
Zara,22.0,Finance,50521,94.0,2
Lina,31.0,HR,94308,81.0,6
Lina,,Marketing,82854,83.0,5
Hassan,24.0,Finance,67206,69.0,4
Mona,24.0,HR,99963,61.0,14
Mona,26.0,IT,35556,87.0,14
Ali,27.0,Finance,48772,100.0,9
Sara,22.0,Sales,58063,96.0,6
Noor,24.0,HR,52709,76.0,4
Khalid,30.0,Marketing,80852,65.0,8
Sara,40.0,Marketing,110855,64.0,11
Hassan,35.0,Sales,35383,98.0,3
Ali,31.0,Sales,31233,66.0,0
Zara,36.0,Marketing,57146,91.0,9
Sara,36.0,HR,81450,63.0,11
Zara,28.0,Finance,54713,80.0,4
Lina,31.0,Sales,73758,91.0,0
Khalid,35.0,Sales,110325,77.0,11
Hassan,36.0,Sales,98466,92.0,12
Noor,36.0,IT,107648,73.0,0
Khalid,25.0,HR,42374,65.0,0
Omar,36.0,HR,80985,70.0,0
Mona,39.0,HR,61012,79.0,7
Hassan,37.0,HR,114059,88.0,1
Sara,25.0,HR,54783,94.0,8
Khalid,23.0,Marketing,45563,75.0,6
Fahad,32.0,Sales,73193,66.0,13
Mona,37.0,Marketing,40042,99.0,10
Mona,31.0,IT,89031,95.0,2
Fahad,,Finance,73163,90.0,8
Ali,30.0,Sales,118356,65.0,3
Ali,35.0,IT,32208,88.0,6
Fahad,28.0,Marketing,43796,86.0,14
Omar,,Finance,52670,61.0,2
Lina,29.0,IT,54320,81.0,4
Fahad,26.0,Finance,50074,68.0,12
Lina,25.0,IT,57931,70.0,3
Khalid,33.0,Marketing,48993,75.0,12
Omar,16.0,Finance,85330,72.0,5
Hassan,32.0,IT,62991,77.0,11
Lina,29.0,Marketing,45003,84.0,12
Mona,35.0,Sales,77496,92.0,8
Khalid,33.0,Marketing,44743,,14
Mona,30.0,Marketing,82926,89.0,4
Omar,25.0,Sales,109543,,14
Lina,25.0,Marketing,54300,92.0,0
Zara,27.0,Sales,111711,74.0,12
Omar,34.0,Sales,101509,88.0,4
